"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Jordan","JOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.211","19.921","19.7","16.929","14.6","13.7","13.735","13.823","13.755","13.7","14.7","15.3","14.5","14.622","14.8","14","13.1","12.7","12.9","12.5","12.9","12.2","12.6","11.9","13.08","15.28","18.12","18.26","16.8","19.21","19.84","19.191","19.05",
"Japan","JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06","2.16","2.54","2.89","3.15","3.38","3.37","4.08","4.68","4.75","5.02","5.39","5.25","4.73","4.45","4.19","3.89","4","5.07","5.1","4.55","4.36","4.04","3.59","3.39","3.13","2.82","2.47","2.35","2.81","2.83","2.6","2.649",
"Kazakhstan","KAZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","1","1.11","7.54","10.98","12.96","13.01","13.13","13.46","12.75","10.43","9.33","8.78","8.4","8.13","7.79","7.26","6.63","6.55","5.77","5.39","5.29","5.2","5.06","4.93","4.96","4.9","4.85","4.8","4.89","5.572","4.86","4.663",
"Kenya","KEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86","3.03","3.156","3.116","2.949","2.834","2.899","2.933","2.991","2.987","2.972","3.029","2.955","2.915","2.757","2.66","2.615","2.771","2.865","2.831","2.692","2.659","2.778","2.782","2.771","2.76","3.56","4.296","5.01","5.628","5.69","5.644","5.601",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.1","1.223","1.341","1.437","1.515","1.581","1.67","1.773","1.877","1.971","2.075","2.17","2.265","2.363","2.467","2.562","2.644","2.742","2.86","2.965","3.073","3.148","3.254","3.346","3.465","3.566","3.67","4.25","4.63","4.1","4.017","4.041",
"Cambodia","KHM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.781","0.766","0.754","0.986","0.971","0.96","0.64","0.712","0.729","0.75","0.78","0.856","0.91","1.006","1.071","1.158","1.26","0.82","0.58","0.77","0.58","0.499","0.44","0.69","0.39","0.72","0.14","0.128","0.116","0.17","0.4","0.226","0.217",
"Kiribati","KIR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41","2.51","2.88","2.48","2.06","2.05","2.61","6.96","6.34","4.06","3.7","3.05","3.35","3.42","3.48","3.25","3.01","2.96","3.36","3.32","2.99","2.81","2.75","3.08","3.55","3.65","3.65","3.82","3.75","3.93","3.64","2.86","2.661",
"Kuwait","KWT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89","0.882","0.8","0.7","0.696","0.7","0.7","0.7","0.7","0.8","0.8","1.1","1.3","1.7","1.452","1.3","1.5","1.75","1.64","1.82","2.076","2.256","2.511","2.9","2.2","2.16","2.204","2.185","2.213","3.454","2.943","2.198","2.124",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79257471342007","5.87956732101923","5.94312616608456","6.49002908948296","7.81313907542799","8.06407487535031","7.94296040443427","8.3456962310927","9.10793285178287","9.18176963156649","8.76946723137254","8.97982665486037","8.8090224337796","8.35433447932303","8.03606364634889","7.4779719225003","7.15300379901717","6.76067648297706","7.76009319599092","7.13675932596708","6.64599344611353","6.37651107566027","6.29271879077414","6.10048514871183","6.70241592582642","7.90539992235805","8.23020585598799","8.08857407629069","8.12648837055947","10.2734659875905","9.27161040704186","6.89618846110986","6.08231593595165",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.496","2.703","2.725","2.631","2.6","2.453","2.358","2.297","2.16","2.051","1.887","1.78","1.642","1.5","1.35","1.199","1.067","0.943","0.834","0.71","1.059","1.404","1.762","2.123","2.496","2.883","3.27","3.308","3.364","3.862","4.15","3.819","3.787",
"Lebanon","LBN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.671","8.344","8.361","8.436","8.512","8.502","8.62","8.548","8.627","8.495","8.366","8.175","8.019","7.85","8.24","8.648","8.98","7.662","6.35","6.778","7.308","7.847","8.341","8.742","9.212","9.694","10.168","10.656","11.3","13.274","12.777","11.747","11.678",
"Liberia","LBR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.782","2.9","2.854","2.889","2.762","2.499","2.174","2.025","1.97","1.931","2.023","2.138","2.45","2.455","2.445","2.282","2.233","2.221","2.243","2.27","2.212","2.143","2.078","2.08","2.555","3.08","3.065","3.055","3.067","4.124","3.961","3.025","2.85",
"Libya","LBY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.848","19.016","19.147","19.371","19.532","19.408","19.491","19.251","19.273","19.166","19.176","19.182","19.033","18.934","18.738","18.833","18.803","18.983","19.149","19.168","19.379","19.03","19.387","19.369","19.685","19.421","18.964","18.828","18.974","19.708","19.71","19.302","18.523",
"St. Lucia","LCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.542","16.555","16.8","17","15.83","16.33","20.47","21.6","18.09","16.49","18.551","20.39","22.18","20.97","18.7","16","14","12.72","15.37","17.118","18.86","19.06","22.21","21.555","20.789","19.749","18.89","19.12","15.34","20.41","19.58","15.77","14.743",
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.10612901899764","6.08538235686854","6.09156878752686","6.69815667897428","7.92525874252656","8.30941983049033","8.15449077863583","8.4977341723394","9.44359678707058","9.46653475675848","9.06880628280534","9.40974132920608","9.26998266519787","8.75142856122775","8.23247832735355","7.60727865734364","7.22220096246665","6.8365669149684","7.8108839636213","7.21187540236797","6.70764717850337","6.42271295622165","6.37553814016454","6.18123846521513","6.681719541317","7.74710059654674","8.03826735344257","7.94031605870746","8.00815742880844","10.2105617789871","9.19976986672606","6.90609069065652","6.19419546034162",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52163435895008","4.61042773618518","4.63371985804554","4.61633372063849","4.49320199204921","4.45167704727101","4.42947887805269","4.5192449143724","4.62753367630114","4.69570531583131","4.72624912007398","4.81980069563934","4.9040316677103","4.87249338202972","4.82920244415618","4.72433909706023","4.79343313380189","4.8483995491485","4.96773859155742","4.85650205804414","4.96086601500055","4.95576914179791","4.93098556806351","4.88216750467011","4.96482772896992","5.06267177604152","5.16123133664272","5.04765186431086","5.05065651477505","5.86523258742424","6.02883907456915","5.35980677696616","5.38972325313103",
"Low income","LIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75358737940536","4.85891911239368","4.84380306437145","4.81721364916543","4.6843234094767","4.7060126949492","4.70731942188748","4.82920414236926","4.96278551509826","5.05214098835317","5.03364327013172","5.00349934581595","4.93680362799004","4.78408785606789","4.61646091433634","4.60493259636284","4.64077030846552","4.75979359375729","4.68148461888092","4.82900674774251","4.8763452717354","5.02150332218946","4.91052957730775","4.90234122614246","5.02177116453222","5.1447509904692","5.26894919723438","5.22512571037044","5.2409691993068","6.04080789017054","6.10751608452536","5.61242723722117","5.71240289733954",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.66","14.22","13.82","13.03","12.27","11.35","10.6","9.17","8.88","7.74","7.9","8.76","8.22","8.38","7.67","6.5","5.97","5.22","5.85","4.78","4.12","3.88","4.19","4.16","4.52","4.24","4.05","4.32","4.67","5.36","5.306","6.178","6.643",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77525413415113","5.82297956205248","5.96417958833478","5.99450656931166","6.2176568917311","6.24947014217978","6.37655573241008","6.55153745869453","6.7198300279089","6.83455156749264","6.89004064213956","6.90552778815845","6.92436420092302","6.83180128334942","6.88160985055072","6.69173590019416","6.55765228541639","6.49078452898053","6.59708019606959","6.45974932727712","6.47665170821385","6.59076789964614","6.46007006657906","6.40114592778008","6.53306256114745","6.43062490428766","6.48109360330485","6.38243770923621","5.84883986026763","6.85975968693363","6.23691286193584","5.0092362058446","4.90123548946084",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46352831866113","4.52938428750581","4.7542333920868","5.0744081111635","5.367064793564","5.48340669369531","5.61392112699437","5.85272127823499","6.05593419394263","5.98865958679971","6.1204700450621","6.27999424209444","6.38155438973582","6.2766196248087","6.26443761821948","6.06262296483122","5.94070873905612","5.93232427476285","6.16924507673815","5.95235341300697","5.84940106248324","5.82662465196041","5.7728517881778","5.74030917527286","5.91576177296743","5.98617052530244","5.99961047893034","5.91449852697609","5.76475075084505","6.60860515292721","6.14680238953966","5.41505993309216","5.2459150545262",
"Lesotho","LSO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.303","15.235","15.402","15.472","15.719","15.587","15.74","15.861","16.219","16.209","16.071","16.058","16.015","16.15","15.965","15.993","15.826","15.691","16.071","16.001","16.069","15.555","15.791","15.993","16.222","16.097","16.447","16.675","16.88","18.456","18.452","16.745","16.313",
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63380395295165","3.63683145779582","3.88406058488519","4.28490029668031","4.45174860067716","4.6405147100139","4.90534144670142","5.16654997997279","5.40952132671307","5.26067626279839","5.4337363406588","5.62391714176712","5.86069933439422","5.68373655990411","5.60708310379775","5.35866763970166","5.09713981117765","5.12574139488685","5.55381449339255","5.22749294313909","5.096874902486","5.01300793625264","4.99488601196683","4.92462858238179","5.09864529466273","5.27192055870022","5.26845076378754","5.04876888270239","5.18896066164904","5.93859792381815","5.5190127596311","5.21725320214443","5.01444482962246",
"Lithuania","LTU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.2","13.8","13.8","17.54","16.4","14.13","13.71","13.39","15.93","16.84","13.01","12.87","10.68","8.32","5.78","4.25","5.83","13.79","17.81","15.39","13.36","11.77","10.7","9.12","7.86","7.07","6.15","6.26","8.49","7.11","5.96","6.529",
"Luxembourg","LUX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48","2.03","2.33","3.48","2.92","3.29","2.53","2.76","2.39","2.35","1.81","2.62","3.68","5.11","4.49","4.73","4.07","5.06","5.12","4.36","4.9","5.14","5.85","5.85","6.67","6.29","5.52","5.59","5.59","6.77","5.25","4.58","5.286",
"Latvia","LVA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","6.6","16.7","18.7","19","20.7","14.9","14.45","13.79","14.21","13.82","13.83","12.06","11.71","10.03","7.03","6.05","7.74","17.51","19.48","16.21","15.05","11.87","10.85","9.87","9.64","8.72","7.41","6.31","8.1","7.51","6.81","6.475",
"Macao SAR, China","MAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","2.2","2.06","2.48","3.58","4.25","3.26","4.61","6.35","6.87","6.39","6.27","6","4.9","4.16","3.82","3.27","3","3.58","2.84","2.56","1.97","1.82","1.67","1.81","1.94","1.99","1.83","1.75","2.57","2.24","2.414","1.645",
"St. Martin (French part)","MAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.664","13.867","14.042","13.916","14.047","13.527","14.001","13.501","13.94","13.58","12.46","11.59","11.92","10.83","11.01","9.67","9.56","9.57","8.96","9.09","8.91","8.99","9.23","9.7","9.46","9.3","9.687","9.729","9.668","11.726","11.219","9.992","9.774",
"Monaco","MCO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","3.7","3.7","5.8","5.3","7.9","7.9","10","11.14","8.54","7.37","6.84","6.38","6.37","5.63","4.26","2.75","2.1","3.02","2.97","2.68","2.19","1.89","1.45","1.78","1.59","1.62","1.24","1.5","1.21","0.79","0.91","1.55",
"Madagascar","MDG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.323","6.474","6.535","6.231","6.209","6.209","6.039","5.941","5.831","5.8","5.35","5.656","5.01","4.007","2.62","2.944","3.173","3.363","3.861","4.28","2.547","0.6","0.999","1.388","1.79","1.769","1.764","1.765","1.762","2.21","2.246","1.899","1.82",
"Maldives","MDV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.794","0.793","0.792","0.791","0.79","1.026","1.262","1.498","1.733","1.97","3.054","4.137","5.216","6.294","7.395","8.484","9.553","10.604","11.7","10.848","10","9.148","8.303","7.46","6.614","5.77","5.368","4.962","4.56","5.477","5.116","4.385","4.216",
"Middle East & North Africa","MEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2310290948326","11.3625651211601","11.9730839221775","11.9511586203822","12.226193273019","11.207552612923","10.9764276370953","11.0976867864649","11.4013986420956","11.901020463478","11.9546612995801","12.1015285917271","11.8245728603938","10.7133836949844","10.8365577516865","10.1483042575922","9.61959842773911","9.27507887058377","9.42198433194492","9.58503890017433","10.105065002083","10.4392560820976","10.1783405627103","10.273898635735","10.5387562609887","10.6107141930049","10.8297272506172","10.4341208856978","9.78153256805969","10.5820084879465","10.2568457432356","9.43225496632973","9.15946057838584",
"Mexico","MEX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15","3.24","3.37","4.44","7.1","5.47","4.24","3.73","2.6","2.65","2.63","3","3.46","3.94","3.56","3.57","3.63","3.87","5.36","5.3","5.17","4.89","4.91","4.81","4.31","3.85","3.42","3.27","3.48","4.44","4.09","3.26","2.821",
"Marshall Islands","MHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44450941829729","4.50756010092896","4.74823355155253","5.09176949221111","5.41360362607322","5.53683456911143","5.67651619659838","5.92375620795378","6.1321844036675","6.05448731196624","6.19780035525938","6.37217622622089","6.48746092892817","6.38759568502484","6.38883274572495","6.17410176178013","6.04132738005106","6.02443073869715","6.28782368169602","6.04339024482602","5.92954912392278","5.89375327999923","5.84579950915279","5.8122538249638","5.99343141811754","6.0606619012282","6.06562328779026","5.97799434543388","5.81392523216232","6.66367912017763","6.15064564512655","5.39534988158789","5.19889437141809",
"North Macedonia","MKD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","26.3","27.7","30","35.6","38.8","36","34.5","32.4","32.2","30.52","31.94","36.69","37.16","37.32","36.39","35.23","33.93","32.35","33.13","31.5","31.2","29.14","28.38","26.43","24.3","22.81","21.2","17.39","16.55","15.78","14.43","13.15",
"Mali","MLI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.374","1.503","1.406","1.55","1.476","1.411","1.395","1.294","1.316","1.397","1.279","1.321","1.197","1.402","1.351","1.429","1.401","1.436","1.438","1.412","1.444","1.555","1.622","1.55","1.426","1.37","1.496","1.62","2.345","3.53","2.44","3.141","3.253",
"Malta","MLT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.389","6.381","6.373","6.366","6.358","6.35","6.343","6.335","6.328","6.32","7.11","6.9","7.49","7.32","6.92","6.8","6.47","5.98","6.89","6.85","6.38","6.2","6.11","5.72","5.38","4.69","4","3.66","3.62","4.35","3.39","2.92","2.601",
"Myanmar","MMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.889","0.841","0.818","0.789","0.775","0.779","0.781","0.787","0.777","0.747","0.718","0.704","0.701","0.695","0.687","0.685","0.689","0.698","0.709","0.719","0.733","0.75","0.759","0.755","0.77","1.049","1.36","0.77","0.41","1.48","4.34","2.956","2.923",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9006376445286","12.0667409442882","12.848511314069","12.9459228217923","13.3552805947088","12.2290925332896","11.9604997432987","12.1180993744887","12.4887671594203","13.0909602424713","13.1439487038574","13.2487080058609","12.8783856729531","11.559489600548","11.7650620470164","11.0148236511962","10.5509925973585","10.3504267507495","10.5013467273435","10.7701454928161","11.4958893893721","12.0192488781531","11.7620310942475","11.9054777828574","12.3646436994063","12.5119586121555","12.7595391813639","12.3028930722999","11.5344084439824","12.1715087081695","11.8982987140414","11.0102492086262","10.7575402550459",
"Montenegro","MNE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.119","30.276","30.433","30.365","30.18","29.977","29.937","30.02","30.256","30.33","30.409","30.336","30.372","30.338","30.31","24.825","19.4","17.15","19.09","19.65","19.76","19.81","19.59","18.05","17.55","17.73","16.08","15.19","15.13","17.88","16.54","15.252","14.389",
"Mongolia","MNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.678","5.839","5.834","5.693","5.5","5.539","5.619","5.756","5.846","5.987","6.107","6.2","6.77","6.857","7.017","7.19","7.2","5.56","5.86","6.55","4.77","3.9","4.23","4.8","4.86","7.24","6.36","5.38","5.736","6.59","7.75","6.21","5.406",
"Northern Mariana Islands","MNP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.896","3.141","2.958","2.931","2.784","2.777","2.7","2.612","2.637","2.839","2.836","2.914","2.848","2.957","3.041","3.023","3.062","3.087","3.191","3.255","3.293","3.312","3.341","3.38","3.43","3.502","3.588","3.668","3.708","4.074","4.251","3.79","3.674",
"Mauritania","MRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.994","10.086","9.817","9.976","9.704","9.703","9.731","9.962","10.03","10.019","10.15","10.244","9.878","9.704","9.481","9.139","9.353","9.649","10.288","10.138","9.995","9.86","9.917","10.021","10.096","10.304","10.34","10.464","10.42","11.168","11.331","10.791","10.625",
"Mauritius","MUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.515","9.423","9.501","9.505","9.59","9.497","9.362","9.219","9.27","9.1","9.14","8.2","8.33","8.34","9.52","9.04","8.48","7.17","7.26","7.65","7.45","7.47","7.32","7.47","7.41","6.81","6.75","6.43","6.33","8.63","7.72","6.322","4.886",
"Malawi","MWI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.882","5.096","4.999","5.499","4.881","4.938","4.619","4.913","5.016","5.07","5.299","5.335","5.225","4.961","4.923","4.947","4.846","4.745","4.663","4.724","4.787","4.94","4.98","4.958","4.935","5","5.041","4.999","4.924","5.736","5.757","5.114","5.026",
"Malaysia","MYS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.697","3.71","4.11","3.64","3.15","2.52","2.45","3.2","3.43","3","3.53","3.48","3.61","3.54","3.53","3.32","3.23","3.32","3.66","3.39","3.05","3.1","3.16","2.88","3.1","3.44","3.41","3.3","3.26","4.54","4.083","3.629","3.61",
"North America","NAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16418948696099","7.87676046877018","7.3542588188891","6.55099918929586","6.03425869830149","5.86551568111373","5.40766010013697","4.88616091663988","4.55656656304528","4.27506877154557","4.98214773125582","5.97420278593833","6.15586983202168","5.7048553496967","5.25623546100158","4.81482039427491","4.78280297495381","5.8330461819156","9.16574924128938","9.47389013496463","8.80796319602183","7.99611168518912","7.34482154920407","6.26294385054269","5.46234147600233","5.10657803290308","4.5864876653214","4.11258999108209","3.89321024039382","8.22708848327461","5.59415568534331","3.83370212832385","3.84723996126126",
"Namibia","NAM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.14","18.817","19.021","19.4","21.405","22.863","24.45","23.087","21.665","20.3","21.075","21.626","22.221","22.09","22.109","21.78","22.114","21.969","22.303","22.12","19.488","16.77","19.03","18.52","20.752","23.35","21.783","19.88","19.957","21.146","21.148","19.988","19.627",
"New Caledonia","NCL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.094","18.654","18.821","18.946","18.638","18.64","18.38","18.59","18.265","17.96","17.433","17.07","16.713","16.31","15.773","15.244","14.765","14.37","13.97","13.957","13.951","14.067","14.353","14.59","13.637","12.713","11.68","11.7","10.88","13.56","12.552","11.033","10.827",
"Niger","NER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.618","1.594","1.557","1.506","1.496","1.5","1.507","1.357","1.363","1.415","1.47","1.79","2.111","2.765","3.1","2.504","1.99","1.559","1.203","0.707","0.32","2.18","1.412","0.52","0.564","0.56","0.572","0.55","0.548","0.657","0.862","0.571","0.533",
"Nigeria","NGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83","3.773","4.095","4.152","4.276","4.12","4.008","3.948","4.037","3.991","3.92","3.606","3.566","3.507","3.692","3.726","3.791","3.791","3.755","3.731","3.77","3.768","3.71","3.878","4.106","4.52","4.885","5.119","5.206","5.633","5.264","3.83","3.576",
"Nicaragua","NIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.066","7.954","7.97","7.788","7.513","7.194","7.161","7.256","7.219","7.208","7.238","7.528","7.6","6.41","5.37","5.31","4.89","6.2","8.16","7.83","6.615","5.21","5.28","4.52","4.7","3.9","3.3","5.2","5.492","6.276","6.273","4.99","4.746",
"Netherlands","NLD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28","5.56","6.29","7.16","7.16","6.42","5.51","4.39","3.62","2.73","2.12","2.55","3.59","4.65","5.87","5","4.15","3.65","4.35","4.99","4.98","5.82","7.24","7.42","6.87","6.01","4.84","3.83","3.38","3.82","4.21","3.52","3.515",
